100 0.223607
0.0389857 0.193183 0.0177837
0.0831762 0.136198 0.00100758
0.0184598 0.177329 0.00352275
0.0466551 0.0620561 0.0152755
0.0354911 0.080435 0.00515847
0.0714886 0.0501954 0.00242247
0.086574 0.145061 0.00449923
0.0382674 0.0867901 0.0182174
0.149453 0.175283 0.031163
0.112391 0.219213 0.00646819
0.0806046 0.0570787 0.0224146
0.151012 0.15606 0.00971807
0.141948 0.0582476 0.00220385
0.186336 0.0529805 0.0263836
0.00674974 0.14974 0.00652942
0.111363 0.122759 0.0269001
0.208562 0.164291 0.0216063
0.0765261 0.153082 0.00220035
0.135752 0.117403 0.0288166
0.0240977 0.124213 0.0182071
0.186449 0.209203 0.0239613
0.156541 0.157566 0.0312606
0.150114 0.0805174 0.00916134
0.12107 0.0897169 0.00917651
0.0149588 0.0548064 0.000261809
0.000227926 0.199412 0.00588934
0.221572 0.0828212 0.00509763
0.118151 0.170205 0.0366653
0.0700176 0.0481979 0.00131354
0.202453 0.00861365 0.0147729
0.101109 0.169287 0.020281
0.0892291 0.102707 0.0270814
0.175898 0.169835 0.0409627
0.0404058 0.192903 0.0049118
0.141602 0.000476387 0.0115972
0.12575 0.102204 0.00515468
0.16004 0.145632 0.0225431
0.0300482 0.110874 0.00437132
0.0593245 0.0195316 0.0201199
0.0721649 0.141454 0.0245076
0.148399 0.0453412 0.0033819
0.0599907 0.0296839 0.00223712
0.165907 0.0391116 0.02178
0.172939 0.0547608 0.023849
0.0812481 0.0981332 0.00614066
0.0183018 0.135048 0.002135
0.187463 0.0556239 0.00831832
0.145574 0.0629757 0.00617889
0.130526 0.210675 0.0295541
0.175424 0.176111 0.0216502
0.0870991 0.151294 0.0230397
0.0705221 0.100904 0.00103124
0.181858 0.16317 0.0207075
0.0407071 0.0333027 0.00458713
0.128261 0.156671 0.0121486
0.106371 0.195497 0.019712
0.17615 0.0812718 0.0209619
0.0857208 0.0466157 0.0119682
0.199983 0.175646 0.0267609
0.0951247 0.163003 0.0295614
0.0908953 0.185354 0.00353422
0.120133 0.0240114 0.00166611
0.0358283 0.163343 0.00126143
0.192918 0.140235 0.0359744
0.217509 0.115429 0.0108811
0.108673 0.10924 0.00463702
0.0633168 0.110919 0.00714164
0.0255435 0.162605 0.0219129
0.148337 0.182042 0.0127201
0.17815 0.200107 0.0201017
0.181887 0.0693028 0.00255931
0.147173 0.0228506 0.00386023
0.0727513 0.207341 0.0056593

0.129522 0.12354 0.0413122
0.198922 0.105561 0.00721292
0.0815624 0.0651286 0.0138584
0.194859 0.207798 0.0583489
0.221253 0.0933172 0.0039002
0.208093 0.133745 0.0194897
0.118135 0.0530554 0.00477431
0.021488 0.142845 0.0062327
0.0531763 0.154582 0.00773032
0.217116 0.00872029 0.00741537
0.0831333 0.0148609 0.0240012
0.0702401 0.0286154 0.00642995
0.0189722 0.0404884 0.0238722
0.0242899 0.0862679 0.0121894
0.163118 0.122051 0.0344554
0.0751526 0.114795 0.00231005
0.13462 0.00408302 0.0268931
0.190801 0.119523 0.0128888
0.0594402 0.102575 0.00701394
0.083196 0.21919 0.0151111
0.198341 0.0617389 0.0109969
0.201764 0.0785181 0.0128252
0.0559901 0.181701 0.00013128
0.135642 0.0409051 0.006409
0.101073 0.0421544 0.00438563
0.0258788 0.0439701 0.012231
0.131744 0.197849 0.0189019
0.0385783 0.195679 0.020307
0.083631 0.13471 0.00156868
0.0180041 0.175958 0.00347488
0.0481184 0.0623177 0.0183965
0.0342314 0.0802213 0.00722292
0.0697847 0.0487291 0.00754745
0.0828995 0.145735 0.00206909
0.0426457 0.0881186 0.0223616
0.151199 0.173413 0.0324142
0.110055 0.2231 0.00199862
0.0853244 0.0607639 0.041364
0.153138 0.159417 0.00714981
0.146766 0.0625137 0.00115672
0.187162 0.0559866 0.0310044
0.003438 0.146598 0.00731567
0.113735 0.122953 0.0304375
0.20987 0.159745 0.0176757
0.0803169 0.155713 0.000620516
0.134181 0.116307 0.0311463
0.0253425 0.119922 0.0300559
0.187302 0.210648 0.0207347
0.15506 0.161292 0.0333198
0.147063 0.0803237 0.00817066
0.120852 0.091767 0.00899581
0.0132432 0.0581115 0.00568796
0.0046745 0.198469 0.00833362
0.221179 0.0831894 0.00230951
0.11722 0.172054 0.0407703
0.0718959 0.0447471 0.00141265
0.207209 0.00575651 0.0174689
0.105906 0.170912 0.0143572
0.0862022 0.102967 0.0311669
0.174178 0.166636 0.0427899
0.0403448 0.190372 0.00409408
0.146391 0.00436544 0.0150305
0.126672 0.0973832 0.00278362
0.164334 0.141472 0.0212817
0.0324191 0.113126 0.00493356
0.0638779 0.0193373 0.0248256
0.069934 0.146207 0.0280662
0.149888 0.0415259 0.00209024
0.0647134 0.0270209 0.00307834
0.166707 0.038735 0.0254796
0.175455 0.0532431 0.027247
0.0812327 0.097278 0.00562266
0.0174098 0.13809 0.00454769
0.183605 0.0592747 0.0123629
0.146398 0.0585144 0.00503041
0.127656 0.212479 0.0297074
0.178546 0.179401 0.0204804
0.0835532 0.14853 0.0246361
0.0728668 0.105784 0.000999283
0.181591 0.163303 0.0185015
0.0357555 0.0364578 0.00608292
0.129797 0.160177 0.0108787
0.107525 0.193599 0.0194805
0.17945 0.0763041 0.0220432
0.0818382 0.0431114 0.016399
0.19916 0.178818 0.0253575
0.0935965 0.15814 0.0468658
0.0932328 0.18594 0.00802453
0.124643 0.0199519 0.00106464
0.0346509 0.163519 4.34823e-05
0.190419 0.139811 0.0413009
0.22098 0.113834 0.00748792
0.105431 0.111094 0.00879159
0.0638675 0.108241 0.0108019
0.0218576 0.167558 0.0258465
0.144853 0.18182 0.00856598
0.181937 0.199334 0.0169416
0.181627 0.0713318 0.000462303
0.143405 0.0234659 0.00560804
0.0706634 0.208332 0.00300818

0.12694 0.127783 0.0494804
0.202053 0.110316 0.0115441
0.0776258 0.0619555 0.0181962
0.193208 0.208684 0.0616875
0.222436 0.0916853 0.00871615
0.212991 0.131983 0.0114935
0.117384 0.0515008 0.00716888
0.0178393 0.147067 0.00677467
0.0516455 0.153006 0.0111906
0.219829 0.00644429 0.00805912
0.0834905 0.0137889 0.0283832
0.0681009 0.026276 0.00718238
0.0188544 0.0365271 0.036075
0.0210805 0.0832548 0.0137447
0.163215 0.122068 0.0373222
0.0779549 0.117364 0.00382338
0.133115 0.000897756 0.031599
0.19234 0.119043 0.0110407
0.0551239 0.106696 0.0091188
0.0875514 0.214338 0.0156433
0.197373 0.061887 0.0155839
0.205453 0.0739846 0.0116939
0.055011 0.181456 0.00203063
0.134338 0.0409539 0.00880001
0.100962 0.046434 0.00484025
0.0269719 0.0486024 0.0144753
0.133661 0.200771 0.0182328
0.038171 0.198175 0.0228303
0.0840858 0.133223 0.00414495
0.0175485 0.174587 0.00342701
0.0495816 0.0625793 0.0215175
0.0329717 0.0800075 0.00928737
0.0680721 0.0473394 0.00243843
0.079225 0.14641 0.00036105
0.047024 0.0894472 0.0265772
0.152944 0.171547 0.0336639
0.107719 0.220228 0.00247094
0.0900443 0.0644491 0.068231
0.155264 0.162775 0.00458155
0.151549 0.0668405 0.00133749
0.187988 0.0589926 0.0356253
0.000126258 0.143456 0.00810193
0.116107 0.123146 0.0339749
0.211177 0.155198 0.0136704
0.0841077 0.158343 0.000959321
0.132611 0.115211 0.0330609
0.0265874 0.115631 0.046434
0.188155 0.212093 0.0175082
0.15358 0.165012 0.0354297
0.144012 0.08013 0.00717998
0.120633 0.093817 0.00881528
0.0115276 0.0614165 0.00472629
0.00957694 0.197526 0.0107779
0.216718 0.0835576 0.000478609
0.116289 0.173904 0.0448753
0.0737792 0.0412529 0.000647096
0.211966 0.00289938 0.020165
0.110703 0.172537 0.0029547
0.0831753 0.103227 0.0352525
0.172458 0.163437 0.0446171
0.0402838 0.187842 0.00327636
0.15118 0.00920727 0.0184639
0.127595 0.0925629 0.000411977
0.168628 0.137313 0.0193278
0.0347899 0.115378 0.00549581
0.0684312 0.0191431 0.0295313
0.0677031 0.15096 0.0316248
0.151377 0.0377107 0.000798589
0.069385 0.0243226 0.00362963
0.167508 0.0383583 0.0291792
0.177971 0.0517253 0.0306449
0.0812172 0.0964228 0.00510466
0.0164917 0.141095 0.00608846
0.179747 0.0629255 0.0164075
0.147238 0.0540263 0.0048986
0.124785 0.214283 0.0298607
0.181669 0.18269 0.0193106
0.0800072 0.145766 0.0262364
0.0752079 0.110652 0.000423375
0.181325 0.163437 0.0162955
0.0308039 0.0396129 0.00761969
0.131332 0.163684 0.00960877
0.108679 0.191701 0.019249
0.182749 0.0713364 0.0231244
0.0779556 0.039607 0.0208299
0.198338 0.181989 0.0240304
0.0920683 0.153277 0.0746573
0.0955703 0.186527 0.0125148
0.129154 0.0158923 0.000463179
0.0334735 0.163695 0.00134839
0.187921 0.139386 0.0486696
0.222762 0.112239 0.00409469
0.102188 0.112948 0.0129462
0.0644418 0.105587 0.014646
0.0181717 0.172512 0.0297801
0.141368 0.181598 0.00441185
0.185724 0.19856 0.0137816
0.181367 0.0733609 0.0016347
0.139636 0.0240811 0.00735585
0.0685755 0.209322 0.000357051

0.124358 0.132027 0.0591763
0.205185 0.115071 0.0158753
0.0736891 0.0587824 0.022534
0.191557 0.209571 0.065026
0.218912 0.0900535 0.0135321
0.217889 0.130221 0.000723397
0.116632 0.0499462 0.00956345
0.0142366 0.151453 0.00785644
0.0501146 0.151429 0.014651
0.222542 0.00416829 0.00870288
0.0838477 0.012717 0.0327652
0.065956 0.0239878 0.00893635
0.0187366 0.0325658 0.0515328
0.0178711 0.0802418 0.0152886
0.163312 0.122084 0.040189
0.0807642 0.119949 0.00527284
0.13161 0.00228751 0.036305
0.193879 0.118564 0.00919264
0.0507998 0.110814 0.0119704
0.0919068 0.209487 0.0161756
0.196405 0.0620351 0.0201709
0.209142 0.069451 0.0105625
0.0540319 0.181211 0.00419254
0.133033 0.0410028 0.011191
0.10085 0.0507136 0.0052948
0.028065 0.0532347 0.016665
0.135578 0.203692 0.0175638
0.0377637 0.200671 0.0253537
0.0845406 0.131736 0.00672121
0.0170928 0.173216 0.00337914
0.0510449 0.0628409 0.0246386
0.031712 0.0797937 0.0113518
0.0663454 0.045966 0.00703246
0.0755505 0.147084 0.00279119
